,location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
292,2622871,군위읍,pm25,11.0,µg/m³,2024-03-24T01:00:00+00:00,2024-03-24T10:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
293,2622871,군위읍,pm25,8.0,µg/m³,2024-03-24T02:00:00+00:00,2024-03-24T11:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
294,2622871,군위읍,pm25,5.0,µg/m³,2024-03-24T03:00:00+00:00,2024-03-24T12:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
295,2622871,군위읍,pm25,7.0,µg/m³,2024-03-24T04:00:00+00:00,2024-03-24T13:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
296,2622871,군위읍,pm25,7.0,µg/m³,2024-03-24T05:00:00+00:00,2024-03-24T14:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
297,2622871,군위읍,pm25,5.0,µg/m³,2024-03-24T06:00:00+00:00,2024-03-24T15:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
298,2622871,군위읍,pm25,5.0,µg/m³,2024-03-24T07:00:00+00:00,2024-03-24T16:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
299,2622871,군위읍,pm25,4.0,µg/m³,2024-03-24T08:00:00+00:00,2024-03-24T17:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
300,2622871,군위읍,pm25,3.0,µg/m³,2024-03-24T09:00:00+00:00,2024-03-24T18:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
301,2622871,군위읍,pm25,6.0,µg/m³,2024-03-24T10:00:00+00:00,2024-03-24T19:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
302,2622871,군위읍,pm25,9.0,µg/m³,2024-03-24T11:00:00+00:00,2024-03-24T20:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
303,2622871,군위읍,pm25,8.0,µg/m³,2024-03-24T12:00:00+00:00,2024-03-24T21:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
304,2622871,군위읍,pm25,6.0,µg/m³,2024-03-24T13:00:00+00:00,2024-03-24T22:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
305,2622871,군위읍,pm25,7.0,µg/m³,2024-03-24T14:00:00+00:00,2024-03-24T23:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
306,2622871,군위읍,pm25,7.0,µg/m³,2024-03-24T15:00:00+00:00,2024-03-25T00:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
307,2622871,군위읍,pm25,7.0,µg/m³,2024-03-24T16:00:00+00:00,2024-03-25T01:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
308,2622871,군위읍,pm25,8.0,µg/m³,2024-03-24T17:00:00+00:00,2024-03-25T02:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
309,2622871,군위읍,pm25,7.0,µg/m³,2024-03-24T18:00:00+00:00,2024-03-25T03:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
310,2622871,군위읍,pm25,6.0,µg/m³,2024-03-24T19:00:00+00:00,2024-03-25T04:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
311,2622871,군위읍,pm25,6.0,µg/m³,2024-03-24T20:00:00+00:00,2024-03-25T05:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
312,2622871,군위읍,pm25,6.0,µg/m³,2024-03-24T21:00:00+00:00,2024-03-25T06:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
313,2622871,군위읍,pm25,8.0,µg/m³,2024-03-24T22:00:00+00:00,2024-03-25T07:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
314,2622871,군위읍,pm25,10.0,µg/m³,2024-03-24T23:00:00+00:00,2024-03-25T08:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
315,2622871,군위읍,pm25,9.0,µg/m³,2024-03-25T00:00:00+00:00,2024-03-25T09:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
316,2622871,군위읍,pm25,7.0,µg/m³,2024-03-25T01:00:00+00:00,2024-03-25T10:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
317,2622871,군위읍,pm25,6.0,µg/m³,2024-03-25T02:00:00+00:00,2024-03-25T11:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
318,2622871,군위읍,pm25,5.0,µg/m³,2024-03-25T03:00:00+00:00,2024-03-25T12:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
319,2622871,군위읍,pm25,5.0,µg/m³,2024-03-25T04:00:00+00:00,2024-03-25T13:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
320,2622871,군위읍,pm25,3.0,µg/m³,2024-03-25T05:00:00+00:00,2024-03-25T14:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
321,2622871,군위읍,pm25,3.0,µg/m³,2024-03-25T06:00:00+00:00,2024-03-25T15:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
322,2622871,군위읍,pm25,5.0,µg/m³,2024-03-25T07:00:00+00:00,2024-03-25T16:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
323,2622871,군위읍,pm25,6.0,µg/m³,2024-03-25T08:00:00+00:00,2024-03-25T17:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
324,2622871,군위읍,pm25,8.0,µg/m³,2024-03-25T09:00:00+00:00,2024-03-25T18:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
325,2622871,군위읍,pm25,8.0,µg/m³,2024-03-25T10:00:00+00:00,2024-03-25T19:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
326,2622871,군위읍,pm25,6.0,µg/m³,2024-03-25T11:00:00+00:00,2024-03-25T20:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
327,2622871,군위읍,pm25,7.0,µg/m³,2024-03-25T12:00:00+00:00,2024-03-25T21:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
328,2622871,군위읍,pm25,6.0,µg/m³,2024-03-25T13:00:00+00:00,2024-03-25T22:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
329,2622871,군위읍,pm25,7.0,µg/m³,2024-03-25T14:00:00+00:00,2024-03-25T23:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
330,2622871,군위읍,pm25,6.0,µg/m³,2024-03-25T15:00:00+00:00,2024-03-26T00:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
331,2622871,군위읍,pm25,6.0,µg/m³,2024-03-25T16:00:00+00:00,2024-03-26T01:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
332,2622871,군위읍,pm25,5.0,µg/m³,2024-03-25T17:00:00+00:00,2024-03-26T02:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
333,2622871,군위읍,pm25,5.0,µg/m³,2024-03-25T18:00:00+00:00,2024-03-26T03:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
334,2622871,군위읍,pm25,9.0,µg/m³,2024-03-25T19:00:00+00:00,2024-03-26T04:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
335,2622871,군위읍,pm25,8.0,µg/m³,2024-03-25T20:00:00+00:00,2024-03-26T05:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
336,2622871,군위읍,pm25,5.0,µg/m³,2024-03-25T22:00:00+00:00,2024-03-26T07:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
337,2622871,군위읍,pm25,13.0,µg/m³,2024-03-25T23:00:00+00:00,2024-03-26T08:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
338,2622871,군위읍,co,0.19,ppm,2024-03-26T01:00:00+00:00,2024-03-26T10:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
339,2622871,군위읍,co,0.19,ppm,2024-03-26T02:00:00+00:00,2024-03-26T11:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
340,2622871,군위읍,co,0.19,ppm,2024-03-26T03:00:00+00:00,2024-03-26T12:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
341,2622871,군위읍,co,0.2,ppm,2024-03-26T04:00:00+00:00,2024-03-26T13:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
342,2622871,군위읍,co,0.2,ppm,2024-03-26T05:00:00+00:00,2024-03-26T14:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
343,2622871,군위읍,co,0.2,ppm,2024-03-26T06:00:00+00:00,2024-03-26T15:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
344,2622871,군위읍,co,0.2,ppm,2024-03-26T07:00:00+00:00,2024-03-26T16:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
345,2622871,군위읍,co,0.2,ppm,2024-03-26T08:00:00+00:00,2024-03-26T17:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
346,2622871,군위읍,co,0.2,ppm,2024-03-26T09:00:00+00:00,2024-03-26T18:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
347,2622871,군위읍,co,0.21,ppm,2024-03-26T10:00:00+00:00,2024-03-26T19:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
348,2622871,군위읍,co,0.23,ppm,2024-03-26T11:00:00+00:00,2024-03-26T20:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
349,2622871,군위읍,co,0.22,ppm,2024-03-26T12:00:00+00:00,2024-03-26T21:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
350,2622871,군위읍,co,0.23,ppm,2024-03-26T13:00:00+00:00,2024-03-26T22:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
351,2622871,군위읍,co,0.24,ppm,2024-03-26T14:00:00+00:00,2024-03-26T23:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
352,2622871,군위읍,co,0.22,ppm,2024-03-26T15:00:00+00:00,2024-03-27T00:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
353,2622871,군위읍,co,0.22,ppm,2024-03-26T16:00:00+00:00,2024-03-27T01:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
354,2622871,군위읍,co,0.22,ppm,2024-03-26T17:00:00+00:00,2024-03-27T02:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
355,2622871,군위읍,co,0.22,ppm,2024-03-26T18:00:00+00:00,2024-03-27T03:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
356,2622871,군위읍,co,0.22,ppm,2024-03-26T19:00:00+00:00,2024-03-27T04:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
357,2622871,군위읍,co,0.21,ppm,2024-03-26T20:00:00+00:00,2024-03-27T05:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
358,2622871,군위읍,co,0.21,ppm,2024-03-26T21:00:00+00:00,2024-03-27T06:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
359,2622871,군위읍,co,0.21,ppm,2024-03-26T22:00:00+00:00,2024-03-27T07:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
360,2622871,군위읍,co,0.21,ppm,2024-03-26T23:00:00+00:00,2024-03-27T08:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
361,2622871,군위읍,co,0.21,ppm,2024-03-27T00:00:00+00:00,2024-03-27T09:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
362,2622871,군위읍,co,0.27,ppm,2024-03-27T01:00:00+00:00,2024-03-27T10:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
363,2622871,군위읍,co,0.28,ppm,2024-03-27T02:00:00+00:00,2024-03-27T11:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
364,2622871,군위읍,co,0.24,ppm,2024-03-27T04:00:00+00:00,2024-03-27T13:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
365,2622871,군위읍,co,0.24,ppm,2024-03-27T05:00:00+00:00,2024-03-27T14:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
366,2622871,군위읍,co,0.25,ppm,2024-03-27T06:00:00+00:00,2024-03-27T15:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
367,2622871,군위읍,co,0.25,ppm,2024-03-27T07:00:00+00:00,2024-03-27T16:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
368,2622871,군위읍,co,0.25,ppm,2024-03-27T08:00:00+00:00,2024-03-27T17:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
369,2622871,군위읍,co,0.25,ppm,2024-03-27T09:00:00+00:00,2024-03-27T18:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
370,2622871,군위읍,co,0.25,ppm,2024-03-27T10:00:00+00:00,2024-03-27T19:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
371,2622871,군위읍,co,0.61,ppm,2024-03-27T11:00:00+00:00,2024-03-27T20:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
372,2622871,군위읍,co,0.3,ppm,2024-03-27T12:00:00+00:00,2024-03-27T21:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
373,2622871,군위읍,co,0.31,ppm,2024-03-27T13:00:00+00:00,2024-03-27T22:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
374,2622871,군위읍,co,0.3,ppm,2024-03-27T14:00:00+00:00,2024-03-27T23:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
375,2622871,군위읍,co,0.3,ppm,2024-03-27T15:00:00+00:00,2024-03-28T00:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
376,2622871,군위읍,co,0.3,ppm,2024-03-27T16:00:00+00:00,2024-03-28T01:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
377,2622871,군위읍,co,0.3,ppm,2024-03-27T17:00:00+00:00,2024-03-28T02:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
378,2622871,군위읍,co,0.28,ppm,2024-03-27T18:00:00+00:00,2024-03-28T03:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
379,2622871,군위읍,co,0.28,ppm,2024-03-27T19:00:00+00:00,2024-03-28T04:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
380,2622871,군위읍,co,0.28,ppm,2024-03-27T20:00:00+00:00,2024-03-28T05:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
381,2622871,군위읍,co,0.27,ppm,2024-03-27T21:00:00+00:00,2024-03-28T06:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
382,2622871,군위읍,co,0.27,ppm,2024-03-27T22:00:00+00:00,2024-03-28T07:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
383,2622871,군위읍,co,0.27,ppm,2024-03-27T23:00:00+00:00,2024-03-28T08:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
384,2622871,군위읍,co,0.27,ppm,2024-03-28T00:00:00+00:00,2024-03-28T09:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
385,2622871,군위읍,co,0.28,ppm,2024-03-28T01:00:00+00:00,2024-03-28T10:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
386,2622871,군위읍,co,0.26,ppm,2024-03-28T02:00:00+00:00,2024-03-28T11:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
387,2622871,군위읍,co,0.23,ppm,2024-03-28T03:00:00+00:00,2024-03-28T12:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
388,2622871,군위읍,co,0.25,ppm,2024-03-28T04:00:00+00:00,2024-03-28T13:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
389,2622871,군위읍,co,0.23,ppm,2024-03-28T05:00:00+00:00,2024-03-28T14:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
390,2622871,군위읍,co,0.23,ppm,2024-03-28T06:00:00+00:00,2024-03-28T15:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
391,2622871,군위읍,co,0.23,ppm,2024-03-28T07:00:00+00:00,2024-03-28T16:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
392,2622871,군위읍,co,0.23,ppm,2024-03-28T08:00:00+00:00,2024-03-28T17:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
393,2622871,군위읍,co,0.22,ppm,2024-03-28T09:00:00+00:00,2024-03-28T18:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
394,2622871,군위읍,co,0.23,ppm,2024-03-28T10:00:00+00:00,2024-03-28T19:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
395,2622871,군위읍,co,0.25,ppm,2024-03-28T11:00:00+00:00,2024-03-28T20:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
396,2622871,군위읍,co,0.25,ppm,2024-03-28T12:00:00+00:00,2024-03-28T21:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
397,2622871,군위읍,co,0.24,ppm,2024-03-28T13:00:00+00:00,2024-03-28T22:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
398,2622871,군위읍,co,0.24,ppm,2024-03-28T14:00:00+00:00,2024-03-28T23:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
399,2622871,군위읍,co,0.25,ppm,2024-03-28T15:00:00+00:00,2024-03-29T00:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
400,2622871,군위읍,co,0.25,ppm,2024-03-28T16:00:00+00:00,2024-03-29T01:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
401,2622871,군위읍,co,0.25,ppm,2024-03-28T17:00:00+00:00,2024-03-29T02:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
402,2622871,군위읍,co,0.25,ppm,2024-03-28T19:00:00+00:00,2024-03-29T04:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
403,2622871,군위읍,co,0.24,ppm,2024-03-28T20:00:00+00:00,2024-03-29T05:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
404,2622871,군위읍,co,0.23,ppm,2024-03-28T21:00:00+00:00,2024-03-29T06:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
405,2622871,군위읍,co,0.23,ppm,2024-03-28T22:00:00+00:00,2024-03-29T07:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
406,2622871,군위읍,co,0.23,ppm,2024-03-28T23:00:00+00:00,2024-03-29T08:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
407,2622871,군위읍,co,0.26,ppm,2024-03-29T00:00:00+00:00,2024-03-29T09:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
408,2622871,군위읍,co,0.23,ppm,2024-03-29T01:00:00+00:00,2024-03-29T10:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
409,2622871,군위읍,co,0.23,ppm,2024-03-29T02:00:00+00:00,2024-03-29T11:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
410,2622871,군위읍,co,0.24,ppm,2024-03-29T03:00:00+00:00,2024-03-29T12:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
411,2622871,군위읍,co,0.28,ppm,2024-03-29T04:00:00+00:00,2024-03-29T13:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
412,2622871,군위읍,co,0.34,ppm,2024-03-29T05:00:00+00:00,2024-03-29T14:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
413,2622871,군위읍,co,0.31,ppm,2024-03-29T06:00:00+00:00,2024-03-29T15:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
414,2622871,군위읍,co,0.33,ppm,2024-03-29T07:00:00+00:00,2024-03-29T16:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
415,2622871,군위읍,co,0.35,ppm,2024-03-29T08:00:00+00:00,2024-03-29T17:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
416,2622871,군위읍,co,0.36,ppm,2024-03-29T09:00:00+00:00,2024-03-29T18:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
417,2622871,군위읍,co,0.37,ppm,2024-03-29T10:00:00+00:00,2024-03-29T19:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
418,2622871,군위읍,co,0.37,ppm,2024-03-29T11:00:00+00:00,2024-03-29T20:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
419,2622871,군위읍,co,0.33,ppm,2024-03-29T12:00:00+00:00,2024-03-29T21:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
420,2622871,군위읍,co,0.3,ppm,2024-03-29T13:00:00+00:00,2024-03-29T22:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
421,2622871,군위읍,co,0.29,ppm,2024-03-29T14:00:00+00:00,2024-03-29T23:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
422,2622871,군위읍,co,0.29,ppm,2024-03-29T15:00:00+00:00,2024-03-30T00:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
423,2622871,군위읍,co,0.29,ppm,2024-03-29T16:00:00+00:00,2024-03-30T01:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
424,2622871,군위읍,co,0.28,ppm,2024-03-29T17:00:00+00:00,2024-03-30T02:00:00+09:00,Asia/Seoul,36.234746,128.57628,,,,Unknown Governmental Organization,Korea Air Ministry of Environment
